,De-risk Med (%),De-risk High (%),Avg Return Improve,Avg VaR Reduction,Avg CVaR Reduction,Avg MDD Reduction,Avg Sharpe Improve,Avg Vol Reduction,Years Used,run_id
0,50,50,39.14473988379844,41.31515149955567,32.578948981063185,34.38102446542504,1004.3912117067581,29.83968963031743,7,0
1,50,50,41.478205325667204,34.66411650263036,33.02484871490056,29.539489806510282,470.92317443936844,31.14351677792268,7,1
2,50,50,104.98370509485606,35.62235548991664,35.06095952376425,34.85064678323821,2173.9270207250515,29.609513617413736,7,2
3,50,50,3.477071862510259,33.128272896247445,33.818931537086385,39.68148152648938,-1108.1591297047758,28.875065823832916,7,3
4,50,50,-108.37658982559262,30.375285536107754,29.741681569701488,22.385596432854875,163.7064037665927,30.093127007383295,7,4
5,50,50,-20.034828979536854,36.603399577126574,34.03131567994295,32.35094781730031,-884.2496045884357,33.03340157350218,7,5
6,50,50,62.879092914391045,24.20518724754888,27.38507482200447,22.64336754170945,2352.954240668175,26.771407753222253,7,6
7,50,50,-0.8604792231168299,28.5254925757619,23.908121078909694,21.97135313549935,-1268.6119910981135,29.09510578983889,7,7
8,50,50,92.21399579601565,34.752850199065044,30.14467791290044,31.506200809450924,34.49985424784777,30.054788616274628,7,8
9,50,50,-72.16323405685294,31.789446270450988,25.968093143081184,30.730943418563097,-962.0867307665039,25.635677834160397,7,9
10,50,50,-143.15031751950306,36.16436485335529,32.427861872592636,31.97067643070645,-1112.2589317837273,30.8797196447886,7,10
11,50,50,41.568362337205706,35.21069557220276,30.40089692206372,30.087074388915198,-927.053675199469,28.214340081346194,7,11
12,50,50,63.782077297415654,33.72303453649555,31.153101949901508,28.693154221605834,1086.8471031142387,31.35096496380859,7,12
13,50,50,-84.93444789857881,31.605270855775366,22.584464829051363,19.17175925253103,-735.2681078763695,27.35499253556753,7,13
14,50,50,7.165435216921791,35.47740397258065,27.284622679907738,30.651776644338657,-656.0722367379694,30.906847781762675,7,14
15,50,50,-17.791399700512937,35.601169693656736,33.743749344966076,35.695204196693176,1165.3388632143012,31.612404242655717,7,15
16,50,50,-60.59913099717066,30.474257104749594,28.78049008563685,28.426819107019394,-1215.1013260322795,27.01369743468924,7,16
17,50,50,53.44469747913626,40.911227753974586,31.949253930805277,30.673513202318695,1375.2515424486899,32.209913545873995,7,17
18,50,50,48.70572239478671,32.586148371101515,31.136000390733244,34.03261381964057,142.68153102274414,28.54664463952511,7,18
19,50,50,142.5498631154047,36.44921577249424,37.17716033854345,34.76551621629029,1467.2324633809335,31.576772331840342,7,19
20,50,50,34.203435780048785,35.0126934795772,32.922490844969495,27.649608910648485,44.046401881039124,31.023551573536476,7,20
21,50,50,16.130362970269722,32.29645032328239,37.27301381049166,34.31286635601249,-1888.9742729435825,32.43096233778902,7,21
22,50,50,-149.37355390428797,31.22133025910141,21.300677576379453,17.22789506075736,-1808.19531883154,27.83172659572805,7,22
23,50,50,-147.58702405989604,31.985136178125654,20.399730311658345,22.607014817989334,-812.1134868484205,28.512779333195844,7,23
24,50,50,-180.66594279532805,24.299900352592864,22.589776178357162,22.314240293291125,-947.9840404284241,28.09012402164293,7,24
25,50,50,-116.4387169967922,32.038147104052875,29.201564472933722,26.467663263712332,-753.8466046036832,29.96287046436893,7,25
26,50,50,38.99293807620701,38.67808153212356,34.50835000055338,26.38073670417329,447.94604625460164,32.344719748430684,7,26
27,50,50,-34.9733394150346,34.107116543989285,31.04275830136178,27.32108307563296,-885.5479416034494,32.55367728217159,7,27
28,50,50,-1.2968338326488527,29.72777919983223,26.059957686473684,19.189689150008753,342.32129958031794,30.328606775013498,7,28
29,50,50,-34.55191339685304,26.35436810656942,23.272881445226968,25.848880963620182,-2468.6357896288937,28.438411174762596,7,29
30,50,50,83.9803170080787,35.45732461286035,29.45804997025782,32.519956122692136,2682.9778597012255,34.26126917889427,7,30
31,50,50,-131.5607358113978,34.7055090256696,30.98437577292313,32.11876345734817,-247.94049260973,29.649163317939756,7,31
32,50,50,7.9217643017438935,31.055641304600478,28.524763681686633,22.58093092053204,890.7150719599186,33.47031007990373,7,32
33,50,50,77.67911040191362,30.37631191901668,26.075613995711137,23.444610664401257,1439.2609335465875,26.746105170449372,7,33
34,50,50,-111.46749478279351,33.863449591504526,22.06426530747297,21.778657022265353,-2210.1759851811967,27.669285839014627,7,34
35,50,50,49.73135935971034,33.52127258072543,29.472637177932786,23.831950582782806,-274.6867159641173,31.407918755059118,7,35
36,50,50,-6.137439197299531,31.910855830800497,26.662231513775197,26.404677011983235,-2448.6314370968435,27.034325894480965,7,36
37,50,50,67.86497608547448,29.84114017276334,24.951234333851378,15.38653432241615,816.539735952412,31.03898340283174,7,37
38,50,50,-55.59906322411367,28.44641710386957,22.21290697324924,23.435900980992894,184.22088420546316,29.01471275524035,7,38
39,50,50,36.725661050036834,35.63869557829952,21.818299186154682,23.924844788832218,-1548.3867420060446,25.781987656226022,7,39
40,50,50,98.68274787611767,32.01245403150365,32.34552311775032,23.196191386261287,928.4195115589133,28.933852211833386,7,40
41,50,50,-34.935405258359545,28.570510124993245,25.79891286904902,18.81875456085382,1070.2852530038751,27.600963285314855,7,41
42,50,50,-66.20433624372333,35.88898717199871,28.742013791618426,29.43711261775104,-229.01157180103857,29.443033440072064,7,42
43,50,50,55.28363001416044,36.0649021367779,30.370135337166257,32.63484454148914,1223.608278431598,25.47229779358164,7,43
44,50,50,-56.241690711475336,37.44544253511415,33.58158522117176,24.250975358008276,-1424.1546706586182,31.042473119823207,7,44
45,50,50,105.53525863015821,37.24494462125882,40.85894916631066,35.33628874931438,431.3489990942562,35.58741062809255,7,45
46,50,50,-19.966049080278875,29.76114834670431,30.074108630504764,28.149075055113354,-559.503757662843,29.744878155392893,7,46
47,50,50,-2.4020480574278444,35.38453667242471,34.45182548626672,19.32236485692191,-205.3650883116645,31.738513613925655,7,47
48,50,50,-110.47835075428733,28.120389131682764,27.186788236126556,24.680837899883546,-3337.62778293946,30.263382171414825,7,48
49,50,50,-0.7232046389920492,27.541744858829407,18.358931202549503,25.246674198209124,-345.5693534813195,25.53601965063036,7,49
50,50,50,-52.043272772477124,38.523591989259266,26.333261738668543,20.371280086385344,1171.8429222590405,30.100026708175935,7,50
51,50,50,12.97162913601727,38.83001261389223,29.340158209925313,29.618130832932234,-2093.890683105855,29.43586032443348,7,51
52,50,50,163.25417301557283,32.85107140291104,34.14074219299645,30.803380501814726,1121.2665740111363,31.225834035380085,7,52
53,50,50,27.2838032458052,35.55130523678813,26.650775162527577,34.19242655896063,261.35533835595595,28.313846412793875,7,53
54,50,50,13.185102256094106,39.31608974141892,29.726640341314987,29.69353370636321,1270.2700885748166,31.247980730911827,7,54
55,50,50,-168.37307984100124,28.386371668616274,24.778852879608653,25.027127064108047,-1963.0032262276216,27.25972070263798,7,55
56,50,50,68.6278841147361,34.91820559678747,30.111998583943613,24.95992947458469,325.0584739366331,28.503796258820238,7,56
57,50,50,166.24221484186504,34.710881364705855,31.12021607542781,33.10557628984568,3493.866191881574,30.100964444423187,7,57
58,50,50,24.278440480388863,34.10688601492787,28.15085441694607,25.433225247031398,-2.685884116577458,31.818476062839377,7,58
59,50,50,57.77141787665769,41.352635049436415,37.51064766268326,39.34962110270089,-977.241385903947,32.51113418053055,7,59
60,50,50,-4.975675482278553,33.0526491351023,28.657365354096385,20.81011517982822,-1263.889136595358,30.865534875232704,7,60
61,50,50,15.813630651252042,34.79985808050526,31.743771887111496,24.229442809508217,40.67078393229554,31.542491102797605,7,61
62,50,50,-128.98890657431488,28.7559855181342,20.64046388235502,12.127279525458297,-2176.655789265909,29.09691862724562,7,62
63,50,50,84.05380509784816,39.35083866963088,34.71699735338738,35.12974454921376,609.7760378046834,34.22343282909693,7,63
64,50,50,143.11562858999508,34.140579811639526,34.20684898433324,30.86769256175545,1945.6187656395985,27.322154413382673,7,64
65,50,50,8.224836498148575,25.474790847434583,23.647056158393802,25.272367836343182,2070.973651158384,28.018670592224844,7,65
66,50,50,124.8917578223752,39.30879315273571,35.023257633834056,32.017548665569215,996.4950684472042,31.37356730734252,7,66
67,50,50,-26.408064618784856,36.89968693640891,31.28459001870805,27.33655448506817,942.4147616676213,28.504998796008284,7,67
68,50,50,46.90849844058682,29.23180112289574,24.853047649104706,25.58938314013954,-1034.9684096680041,27.982762438290226,7,68
69,50,50,-151.28542039573026,26.309214122994348,25.785449024932593,22.722184458184934,-2501.0885597906295,30.329778451534626,7,69
70,50,50,-20.772853662747565,26.44222496729351,21.54715309732097,20.46928180440926,665.5029636973179,29.87607627752156,7,70
71,50,50,-15.370404001550392,33.92795913879361,36.834239482401664,28.921727139372308,-939.9946610877633,34.349791076426655,7,71
72,50,50,-43.22007753400931,36.83043973863396,26.077060264253053,28.154972428136603,-410.71558966627765,29.743645500771045,7,72
73,50,50,-113.6833806267077,24.980039265674712,16.545336675035262,9.158600553277795,-1068.059719727878,27.36940284727023,7,73
74,50,50,-20.397987245388922,32.9950746265858,30.52467763766153,23.620110603773586,833.3655275636763,32.73985947151481,7,74
75,50,50,57.42399974030882,33.633520473487074,32.728613536540195,26.128478703526017,1843.106681067226,29.670388810355316,7,75
76,50,50,9.527662000748311,32.38899610141498,26.826959612563517,27.503857916118285,-160.45051081359432,24.376001285466508,7,76
77,50,50,4.48378622765083,31.985431237535863,29.14734125272107,29.249695907783593,-20.42670398163452,26.924054993802734,7,77
78,50,50,40.18742527091537,35.093262161468736,27.175796050229366,31.132455199619535,1547.8267737298008,31.210858867266772,7,78
79,50,50,43.59307044746041,38.08488706109652,28.904366471729567,23.541410605658957,367.070805442395,32.49836835672811,7,79
80,50,50,-14.517184618601648,35.90087815483587,29.290543408807483,21.258491676369893,-842.7756656448965,25.83546875511978,7,80
81,50,50,4.537207595122784,32.188053966116904,28.293374806316773,28.13344925377562,-814.5052970535106,29.73340321289184,7,81
82,50,50,273.7077133242036,38.10353123631647,41.37291663330492,39.38166302128559,2357.148946648478,32.05617308929093,7,82
83,50,50,99.70475930307548,36.82775341155294,28.978101430277384,28.65355835673112,1896.482458674707,27.982767607489922,7,83
84,50,50,-7.8250955217797795,39.443867748062644,31.224915159031422,26.41731564412301,2048.681147141438,32.96215735813546,7,84
85,50,50,-13.888228355866895,29.52229588923739,18.418305429898385,9.10053473486188,1698.2898307548824,28.97677119555169,7,85
86,50,50,129.67974323891397,39.94376207293236,34.61385654547821,31.292240285466562,1482.4977981077955,31.600785173016998,7,86
87,50,50,-0.8766486882593725,33.33496694296928,28.83796442134123,19.582132086645483,-290.8459839279081,28.216567732149567,7,87
88,50,50,-98.02782495884068,36.605269328208735,28.615484086102732,31.71063316078648,-1085.7754591842065,29.079237527302958,7,88
89,50,50,-91.41854473098616,33.85753957519781,23.216338014684975,17.8546835205984,-118.0619446478049,27.843750775868664,7,89
90,50,50,100.59410099702845,34.14084071916504,25.17472571160696,28.728240691910603,223.2051072424334,27.943234653576713,7,90
91,50,50,2.6625788134232624,29.884319846272763,27.365397742056643,27.109751305662563,-700.1154348329488,28.94639666260685,7,91
92,50,50,-0.4704304094707104,30.12794540409854,26.71681179729694,31.148765142340732,-1905.6139941435854,27.963383906136418,7,92
93,50,50,-17.391541676087776,41.78376534888677,38.15791095217977,32.00388449264202,164.76300630207888,35.515809304451736,7,93
94,50,50,53.18095488963123,34.39058286434049,22.36008155585161,23.77260019745317,-570.1239503346925,27.605884660217328,7,94
95,50,50,8.526755543419192,33.66853524297897,27.37759852858456,24.75469832736738,287.9125291629088,27.65689062169675,7,95
96,50,50,-91.85503646481092,29.477369517003773,26.736929780274327,26.98558516086763,-1394.2474953621295,29.203191175057498,7,96
97,50,50,164.04658853850037,38.76794115438879,34.68500193626607,33.730697230460116,1681.8339249247688,27.529667053739765,7,97
98,50,50,49.946240480468035,39.255184352656485,31.55918441809786,33.106601931381576,-805.8208768057959,30.06280850117838,7,98
99,50,50,1.9548075246053185,35.43388031345064,30.685433577937406,25.939597922898987,-565.4904425743636,28.04106800550406,7,99
100,50,50,144.9286905281327,37.63941178835443,35.43796855724293,33.42834382887313,921.6342324295213,30.18926209124464,7,100
101,50,50,-42.425569058234544,35.852934503450975,35.41371714091975,30.308357603051235,-2165.804988678318,30.46116577592597,7,101
102,50,50,131.9047808224736,33.54706695348843,32.293771388172836,27.806167899703503,1083.110390049427,28.15518799135253,7,102
103,50,50,39.06481429147562,28.395304982577652,30.046330669582545,25.829769254151024,286.6320134672991,30.74486696694456,7,103
104,50,50,-21.48801624526413,25.11273444473782,20.85870269100807,21.803374237046146,-961.2270215731052,26.512999828619808,7,104
105,50,50,52.96343623282773,28.96191456529061,25.63713490065527,22.48634857042448,449.5367653455767,27.398332545069813,7,105
106,50,50,6.217714872974178,38.255484220484405,29.37422371108267,24.31056016744598,651.2604749297807,30.624162647328344,7,106
107,50,50,73.85779157072557,31.318602062416776,19.819947173067288,17.178760707902242,-594.2485337595932,27.22107496035471,7,107
108,50,50,-15.81816502095526,29.627563790688292,20.929378130400785,17.629235972399332,-551.4805762814998,30.33083752429832,7,108
109,50,50,-43.02233459332896,31.04736629734494,31.66794330282165,32.82921192438291,-1111.7366250433238,30.5288316268916,7,109
110,50,50,125.57879217278193,29.863263637388314,31.95554550464276,30.33909599196129,685.1953557869207,28.156026020889698,7,110
111,50,50,84.13596424834658,34.34799141248952,33.2898760517204,38.3789797535869,450.1565399569443,30.613494030687203,7,111
112,50,50,149.89827694223678,36.04777369343118,28.611909740392594,23.288959033792498,1448.0407928733546,25.466520048753413,7,112
113,50,50,59.74542714154745,31.091411911014255,29.673798833315654,25.081456263711335,974.8992455822294,27.706971744767856,7,113
114,50,50,90.27300959937995,30.746078371702176,33.1131753320261,35.89544613406313,337.4190971556609,29.560571564991452,7,114
115,50,50,-76.36925617523536,31.325835640474338,27.103369513881553,30.634900938991343,-813.4486624563075,30.661764703073466,7,115
116,50,50,-6.300790128173119,31.16282242085462,27.13825864960635,23.525861148636686,778.0962671014985,30.667530223223416,7,116
117,50,50,-21.442810890479826,31.454436652561963,33.52342901103432,29.714688875891405,-1881.0150726829902,30.194042699356178,7,117
118,50,50,21.653874829348222,40.54902169898288,34.70436848884252,33.959626682973045,1194.843393334208,34.62388279083576,7,118
119,50,50,73.73109721259493,31.078913354705207,29.634879947977783,23.483340296221574,165.00934226341772,31.00937005310277,7,119
120,50,50,68.44756878939104,30.509439990529792,26.38339667829136,24.15857833678906,434.56444938089265,30.003500164394513,7,120
121,50,50,-12.92627204235063,32.63484328346773,29.111822453191422,29.602663823006136,-469.7971839420411,26.90487911773238,7,121
